timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2022-05-30,0.00010240,0.00029000,0.00010240,0.00012629,2451395949470.16000000,1653955199999,353912611.96741065,1620549,1202972530411.41000000,174400558.18722302,0
2022-05-31,0.00012628,0.00013811,0.00010800,0.00011419,2124577849909.94000000,1654041599999,251025542.63710299,1440068,1035479759890.92000000,122569051.18981684,0
2022-06-01,0.00011420,0.00012800,0.00009150,0.00009845,1734832563306.08000000,1654127999999,181870031.40408186,899459,842787892033.08000000,88471134.67032847,0
2022-06-02,0.00009854,0.00010540,0.00009300,0.00010095,926658968423.68000000,1654214399999,91875856.38861886,412252,465085316682.58000000,46159768.83401781,0
2022-06-03,0.00010095,0.00010250,0.00009351,0.00009514,555748172351.34000000,1654300799999,53855947.12090023,258349,255388271864.10000000,24764320.16389222,0
2022-06-04,0.00009519,0.00009625,0.00009000,0.00009246,389618207104.45000000,1654387199999,36265830.21447008,186577,177194467295.78000000,16505664.06794137,0
2022-06-05,0.00009245,0.00009253,0.00007611,0.00007923,960304346760.35000000,1654473599999,79906129.65707269,402470,460231979992.27000000,38279325.32632348,0
2022-06-06,0.00007929,0.00008848,0.00007822,0.00008059,618268228298.84000000,1654559999999,51208496.50097915,263841,302230387118.05000000,25053205.42958331,0
2022-06-07,0.00008059,0.00008074,0.00006109,0.00006264,1016608858335.80000000,1654646399999,72396180.06437285,345795,467803706740.85000000,33325839.81247000,0
2022-06-08,0.00006264,0.00006475,0.00004509,0.00004663,1356536904054.76000000,1654732799999,78066212.26087794,380441,651376516632.65000000,37519330.54615119,0
2022-06-09,0.00004663,0.00008800,0.00004123,0.00007509,4247334638527.80000000,1654819199999,301989320.08977725,1348405,2112841744592.89000000,150405070.09931186,0
2022-06-10,0.00007509,0.00008400,0.00006719,0.00007070,1652425694714.81000000,1654905599999,122604498.88967907,634569,804254771346.03000000,59756934.74393671,0
2022-06-11,0.00007070,0.00007644,0.00006411,0.00006972,1061031157529.17000000,1654991999999,74125387.62843123,366643,512740999172.94000000,35859643.15576104,0
2022-06-12,0.00006973,0.00007600,0.00006500,0.00006915,1177563576837.35000000,1655078399999,82599664.09582125,422652,589637470654.15000000,41420502.17990879,0
2022-06-13,0.00006930,0.00007124,0.00005500,0.00006025,1327422224307.57000000,1655164799999,83351203.74405994,460048,643674096275.71000000,40435962.84881507,0
2022-06-14,0.00006025,0.00006295,0.00005506,0.00006043,838367087322.39000000,1655251199999,50293296.71827146,286064,404137803532.85000000,24268319.13699400,0
2022-06-15,0.00006044,0.00006235,0.00005300,0.00006171,900672469854.61000000,1655337599999,52397042.86088596,282860,441447984392.25000000,25713531.23450647,0
2022-06-16,0.00006173,0.00006429,0.00005706,0.00005808,573849757170.55000000,1655423999999,34403029.61250786,187367,278419451661.17000000,16701264.45641800,0
2022-06-17,0.00005801,0.00005950,0.00005760,0.00005854,293142463804.98000000,1655510399999,17185274.92087031,99450,140121031867.48000000,8217387.64117867,0
2022-06-18,0.00005854,0.00005906,0.00005150,0.00005503,614281271160.50000000,1655596799999,33593269.79786026,186787,292867963349.20000000,16020406.19120906,0
2022-06-19,0.00005502,0.00006376,0.00005312,0.00006106,643828701770.11000000,1655683199999,37301485.77693718,196525,329341320080.48000000,19112566.68009662,0
2022-06-20,0.00006106,0.00006220,0.00005630,0.00005783,493935398258.36000000,1655769599999,28826766.21241676,150392,232163081840.03000000,13556828.11714812,0
2022-06-21,0.00005784,0.00006166,0.00005754,0.00005791,516173266189.43000000,1655855999999,30816126.81783611,153313,246605920078.62000000,14734886.69690944,0
2022-06-22,0.00005794,0.00005825,0.00005624,0.00005642,248721736043.52000000,1655942399999,14241847.00825072,82132,119404189377.64000000,6839690.66808431,0
2022-06-23,0.00005642,0.00005807,0.00005630,0.00005765,192235203963.91000000,1656028799999,11016659.19767305,65556,94237215362.84000000,5402057.78247534,0
2022-06-24,0.00005765,0.00006024,0.00005714,0.00005886,275772221805.61000000,1656115199999,16148960.83178262,96883,140992306903.55000000,8258936.11879367,0
2022-06-25,0.00005885,0.00005970,0.00005801,0.00005862,207628102972.64000000,1656201599999,12187573.09515807,72327,98484187418.59000000,5782240.84488587,0
2022-06-26,0.00005861,0.00006900,0.00005816,0.00006575,764755314667.91000000,1656287999999,48744098.58188762,208593,400164311039.33000000,25500042.54627024,0
2022-06-27,0.00006575,0.00010194,0.00006377,0.00008902,2740473595705.84000000,1656374399999,231682286.24049912,892549,1388649389055.06000000,117168845.08246824,0
2022-06-28,0.00008916,0.00012000,0.00007900,0.00010793,2309075872823.35000000,1656460799999,221752964.48192320,756214,1177461538445.13000000,113281843.23306249,0
2022-06-29,0.00010793,0.00016663,0.00010400,0.00016103,4085248612527.04000000,1656547199999,566921481.24126088,1830414,2074272757356.65000000,288383742.91131426,0
2022-06-30,0.00016124,0.00016500,0.00010349,0.00011298,2361240370800.51000000,1656633599999,301071072.22970488,1020291,1146199482512.01000000,146058793.47301614,0
2022-07-01,0.00011298,0.00014298,0.00010924,0.00013067,1667710848923.28000000,1656719999999,207318386.17441442,652782,833611195240.86000000,103641949.30564011,0
2022-07-02,0.00013057,0.00013680,0.00011621,0.00012326,982159347455.49000000,1656806399999,125106742.99384546,409874,479898457918.49000000,61192911.66173884,0
2022-07-03,0.00012330,0.00013169,0.00011852,0.00013012,523603679875.63000000,1656892799999,65725946.12324916,240608,261090788616.26000000,32810969.44362046,0
2022-07-04,0.00013007,0.00013128,0.00012353,0.00012804,450350822394.09000000,1656979199999,57588133.05519075,209471,220666619137.80000000,28226009.95038919,0
2022-07-05,0.00012802,0.00012802,0.00010100,0.00011650,819555843139.90000000,1657065599999,95598444.04892224,375939,386334293820.25000000,45031997.14727675,0
2022-07-06,0.00011650,0.00012070,0.00010623,0.00011211,479996323078.33000000,1657151999999,54652152.42979374,227260,236441356843.77000000,26936531.70466654,0
2022-07-07,0.00011211,0.00011791,0.00010415,0.00011238,530254635347.89000000,1657238399999,58978390.12477478,253888,265696834885.96000000,29565412.72379048,0
2022-07-08,0.00011237,0.00011600,0.00010860,0.00011000,330840203310.35000000,1657324799999,37080093.74285215,174844,165769551922.07000000,18586827.05209996,0
2022-07-09,0.00011000,0.00011340,0.00010630,0.00011059,228793785799.28000000,1657411199999,25107247.37647125,131687,114403914070.44000000,12562959.88925722,0
2022-07-10,0.00011059,0.00011441,0.00010120,0.00011082,373322585239.57000000,1657497599999,41075114.56086750,210387,184799122464.50000000,20357154.14157244,0
2022-07-11,0.00011082,0.00011082,0.00010220,0.00010457,243567660079.37000000,1657583999999,26116290.28878067,171162,115078570292.83000000,12339668.55751296,0
2022-07-12,0.00010459,0.00010459,0.00009123,0.00009177,522221266376.35000000,1657670399999,50191941.92704844,279195,248705469442.46000000,23902880.41348455,0
2022-07-13,0.00009175,0.00009685,0.00008517,0.00009505,509500001809.32000000,1657756799999,46875433.51406689,189142,252193909895.68000000,23224197.44107116,0
2022-07-14,0.00009508,0.00009550,0.00008851,0.00009200,342936859295.88000000,1657843199999,31402899.15947724,141107,166667640014.67000000,15272109.11725730,0
2022-07-15,0.00009200,0.00011588,0.00009020,0.00010745,809172970845.68000000,1657929599999,86202764.03464840,362520,418450677447.57000000,44530887.68133869,0
2022-07-16,0.00010745,0.00010836,0.00010227,0.00010591,340129246477.83000000,1658015999999,35622104.52268438,175027,167008747743.33000000,17497066.03829956,0
2022-07-17,0.00010590,0.00010599,0.00009500,0.00010162,292216295936.59000000,1658102399999,29925947.53891002,140407,138115871190.76000000,14155150.76164436,0
2022-07-18,0.00010163,0.00011174,0.00010117,0.00010642,442531420606.77000000,1658188799999,46616227.48159421,193066,224042488778.82000000,23606401.77534522,0
2022-07-19,0.00010642,0.00010950,0.00010300,0.00010626,306008899989.41000000,1658275199999,32335311.89733147,146332,150894169828.41000000,15954801.46044386,0
2022-07-20,0.00010626,0.00011180,0.00009700,0.00010124,434614023031.07000000,1658361599999,46147534.07690466,202223,210821870583.28000000,22409107.17283834,0
2022-07-21,0.00010128,0.00010312,0.00009764,0.00010219,285426261503.80000000,1658447999999,28708618.97823895,125509,139933473033.16000000,14079062.44007567,0
2022-07-22,0.00010220,0.00010467,0.00009865,0.00010033,233357618456.47000000,1658534399999,23775625.64779331,109056,114513998733.58000000,11671330.79079944,0
2022-07-23,0.00010031,0.00010158,0.00009551,0.00009971,265055155042.80000000,1658620799999,26307279.30789121,114017,129179198066.58000000,12826761.20362815,0
2022-07-24,0.00009972,0.00010179,0.00009910,0.00009970,138948214899.81000000,1658707199999,13944748.87783607,75970,69202606876.31000000,6947539.68305216,0
2022-07-25,0.00009970,0.00010009,0.00009000,0.00009198,204206840426.59000000,1658793599999,19762874.18468070,104836,96334909635.66000000,9333418.97165150,0
2022-07-26,0.00009202,0.00009321,0.00008560,0.00009211,234801567296.96000000,1658879999999,21209567.25849451,112252,115964867347.27000000,10481170.76269373,0
2022-07-27,0.00009211,0.00010020,0.00009152,0.00009910,366120168332.26000000,1658966399999,35113070.11418556,150329,185147423499.54000000,17771301.03438206,0
2022-07-28,0.00009910,0.00010400,0.00009601,0.00010037,324949833318.92000000,1659052799999,32284693.93088872,131941,163395632104.66000000,16242495.34113336,0
2022-07-29,0.00010036,0.00010399,0.00009800,0.00009884,235567064737.87000000,1659139199999,23631080.27464993,112374,110120909953.69000000,11054212.22656021,0
2022-07-30,0.00009881,0.00010087,0.00009650,0.00009798,197766522145.51000000,1659225599999,19630847.70870611,98779,97929045361.59000000,9723040.49097051,0
2022-07-31,0.00009799,0.00010428,0.00009669,0.00009788,227551433887.69000000,1659311999999,22601082.02048020,116861,112004060874.35000000,11142600.78573425,0
2022-08-01,0.00009789,0.00011790,0.00009716,0.00010451,761226838358.15000000,1659398399999,81528035.35706182,339509,382055661963.97000000,40952930.04967671,0
2022-08-02,0.00010456,0.00010577,0.00009403,0.00009988,270420805035.01000000,1659484799999,26952084.15200044,137505,128877564852.98000000,12861145.85462862,0
2022-08-03,0.00009988,0.00010220,0.00009777,0.00009993,168973730298.00000000,1659571199999,17014355.12566054,89561,83443645911.49000000,8406488.93039708,0
2022-08-04,0.00009993,0.00010180,0.00009827,0.00009917,124091329902.99000000,1659657599999,12371108.20560061,72157,61335238280.98000000,6115911.24399984,0
2022-08-05,0.00009916,0.00010130,0.00009899,0.00010107,112198086030.48000000,1659743999999,11238751.18580082,64977,57276874003.82000000,5738521.75038570,0
2022-08-06,0.00010107,0.00010220,0.00010000,0.00010025,105019452738.44000000,1659830399999,10601139.61661746,65383,50146558904.20000000,5063337.52792848,0
2022-08-07,0.00010019,0.00010043,0.00009500,0.00009949,127640388837.83000000,1659916799999,12655499.06858002,70909,56875179108.49000000,5647584.32132259,0
2022-08-08,0.00009949,0.00010130,0.00009836,0.00009918,127436913228.28000000,1660003199999,12779463.34484725,71746,63382391650.40000000,6357362.63441251,0
2022-08-09,0.00009919,0.00010115,0.00007500,0.00009675,297903637677.55000000,1660089599999,27780430.21881798,156037,140216950550.33000000,13125500.69281306,0
2022-08-10,0.00009672,0.00010115,0.00009060,0.00009836,227612416526.35000000,1660175999999,22044336.85506216,116251,112789264508.96000000,10932782.51260973,0
2022-08-11,0.00009835,0.00010000,0.00009542,0.00009697,125202615075.43000000,1660262399999,12332647.98500927,74817,57576975982.44000000,5673084.69509606,0
2022-08-12,0.00009697,0.00009890,0.00009400,0.00009786,130754438063.61000000,1660348799999,12660752.49686035,82968,66229009494.39000000,6417060.60716068,0
2022-08-13,0.00009786,0.00009995,0.00009660,0.00009695,106351504602.49000000,1660435199999,10443218.68305420,82090,52299625449.02000000,5138527.80027707,0
2022-08-14,0.00009695,0.00011268,0.00009682,0.00010020,405337681872.67000000,1660521599999,41410217.18826103,199455,208955512556.80000000,21383593.08687389,0
2022-08-15,0.00010022,0.00010471,0.00009500,0.00009658,314405051169.47000000,1660607999999,30935163.43937180,147326,145828947174.18000000,14367032.14399199,0
2022-08-16,0.00009658,0.00009797,0.00009560,0.00009710,110395222321.46000000,1660694399999,10691210.10229041,64733,53361169342.33000000,5169243.89966586,0
2022-08-17,0.00009711,0.00009857,0.00009000,0.00009479,149788018936.42000000,1660780799999,14335457.64064212,93645,70638010976.18000000,6766097.36136639,0
2022-08-18,0.00009475,0.00009875,0.00009079,0.00009306,204291719128.38000000,1660867199999,19485226.54998953,110394,99866733060.95000000,9537716.46537930,0
2022-08-19,0.00009304,0.00009489,0.00008511,0.00008583,278629733580.19000000,1660953599999,24839032.71822981,140304,133600450061.61000000,11912779.33378057,0
2022-08-20,0.00008585,0.00009084,0.00008535,0.00008786,134345750623.77000000,1661039999999,11887031.65095521,79386,65368883448.49000000,5786334.87403352,0
2022-08-21,0.00008788,0.00009201,0.00008731,0.00009027,105415003170.98000000,1661126399999,9403340.02078847,73863,53326164723.18000000,4758918.10169315,0
2022-08-22,0.00009026,0.00009389,0.00008750,0.00009165,167912314014.98000000,1661212799999,15171902.67689760,104540,81809058219.71000000,7397301.78795319,0
2022-08-23,0.00009166,0.00010798,0.00008962,0.00010578,562936958603.30000000,1661299199999,55415555.85884853,271522,295625988815.33000000,29166656.65153760,0
2022-08-24,0.00010578,0.00010748,0.00009900,0.00009984,357545318559.43000000,1661385599999,36325352.54486464,189474,173831407478.57000000,17669461.07150149,0
2022-08-25,0.00009981,0.00013700,0.00009956,0.00013080,953728176303.51000000,1661471999999,112846155.69621712,479099,502828905111.86000000,59419743.67673474,0
2022-08-26,0.00013080,0.00014099,0.00011587,0.00012345,1225761185265.34000000,1661558399999,154974213.40133431,706885,606956983090.78000000,76799108.79497127,0
2022-08-27,0.00012341,0.00013777,0.00011707,0.00013406,847737281254.88000000,1661644799999,109506804.90131869,463370,426342524192.49000000,55145136.97583402,0
2022-08-28,0.00013400,0.00013479,0.00011958,0.00012511,534278529351.83000000,1661731199999,67623218.98140904,305833,262335189857.73000000,33231670.17619186,0
2022-08-29,0.00012509,0.00013646,0.00012365,0.00013158,503900173366.89000000,1661817599999,66249548.56732326,283108,260341656591.12000000,34248143.27006675,0
2022-08-30,0.00013162,0.00016373,0.00013000,0.00015873,1316056379622.87000000,1661903999999,197789576.91802985,745268,682164574219.64000000,102545090.03980141,0
2022-08-31,0.00015878,0.00024000,0.00014950,0.00022138,1894524837252.06000000,1661990399999,354139668.91569679,1224803,965963600190.19000000,180836494.67383236,0
2022-09-01,0.00022129,0.00029890,0.00020331,0.00027556,3214816863081.26000000,1662076799999,840132940.17320531,2459298,1645592808083.50000000,430301007.82265570,0
2022-09-02,0.00027580,0.00030755,0.00022036,0.00024103,2080058346239.18000000,1662163199999,518415682.53396687,1449173,1035438993639.24000000,258621162.25910112,0
2022-09-03,0.00024103,0.00026884,0.00022643,0.00026062,1159823005703.81000000,1662249599999,294343145.81088274,842241,586497229041.60000000,148945587.42541682,0
2022-09-04,0.00026062,0.00027225,0.00023500,0.00025325,728475128130.95000000,1662335999999,180410476.27873255,627464,355359906175.62000000,88130683.11376738,0
2022-09-05,0.00025340,0.00042000,0.00024847,0.00040504,2887390081930.27000000,1662422399999,928566459.51849833,2197418,1508740609565.05000000,485140756.39277932,0
2022-09-06,0.00040504,0.00045000,0.00034500,0.00037913,3157277338007.08000000,1662508799999,1257749609.17115490,3045130,1553402775050.33000000,619720955.24661972,0
2022-09-07,0.00037913,0.00048800,0.00033340,0.00043876,2926235119245.23000000,1662595199999,1234113418.67849514,2754537,1483024239070.70000000,626400698.35985721,0
2022-09-08,0.00043890,0.00059300,0.00042350,0.00051680,3728094990597.58000000,1662681599999,1935836095.71562685,3929592,1894975588891.00000000,984059752.49052752,0
2022-09-09,0.00051686,0.00054600,0.00036292,0.00042988,2979309968500.89000000,1662767999999,1386372411.67398348,3196632,1458728498428.86000000,679179966.50002876,0
2022-09-10,0.00043007,0.00050979,0.00041148,0.00043698,1781417550191.17000000,1662854399999,797841321.23159317,1895027,879263369663.33000000,394271639.72912047,0
2022-09-11,0.00043698,0.00047300,0.00038992,0.00043233,1065630515676.44000000,1662940799999,454677962.79699014,1236571,512935376035.56000000,218971921.72117222,0
2022-09-12,0.00043265,0.00043595,0.00029300,0.00029960,1699933325276.08000000,1663027199999,604261357.37143441,1492920,819133727166.14000000,291425473.08453142,0
2022-09-13,0.00029959,0.00039500,0.00028881,0.00035771,2171081536515.29000000,1663113599999,765154241.30290645,1851835,1093083827374.40000000,385148644.69164651,0
2022-09-14,0.00035790,0.00037500,0.00025461,0.00029968,1721429698514.01000000,1663199999999,520944092.93629615,1372740,839103005688.91000000,254162165.71177100,0
2022-09-15,0.00029961,0.00029975,0.00024050,0.00025889,1141598741295.51000000,1663286399999,304101778.35309442,877370,559567387698.86000000,149152625.51163845,0
2022-09-16,0.00025893,0.00033499,0.00025555,0.00030413,1757145190167.95000000,1663372799999,517732323.92151284,1400959,890023599009.60000000,262352647.43832197,0
2022-09-17,0.00030410,0.00032999,0.00028710,0.00030885,923029258069.61000000,1663459199999,285631554.70488857,811407,448270736419.37000000,138909368.95887565,0
2022-09-18,0.00030892,0.00032200,0.00026500,0.00027242,718207748902.31000000,1663545599999,210382902.18787956,636948,352317942567.96000000,103250560.57027225,0
2022-09-19,0.00027248,0.00032200,0.00026400,0.00031122,1161199167968.72000000,1663631999999,346428520.76397527,982752,594965149783.56000000,177672460.66205649,0
2022-09-20,0.00031116,0.00031365,0.00028440,0.00030148,715168950982.17000000,1663718399999,212795202.37184810,607260,352520150062.43000000,104918271.38054473,0
2022-09-21,0.00030157,0.00031000,0.00026700,0.00028386,800832976456.54000000,1663804799999,229690100.42712906,712634,387659196537.79000000,111250776.62220819,0
2022-09-22,0.00028387,0.00029000,0.00026452,0.00027703,505117265313.12000000,1663891199999,140385663.20901241,417004,243966980320.06000000,67863968.19518882,0
2022-09-23,0.00027704,0.00028385,0.00021731,0.00025612,1141310582477.77000000,1663977599999,291572632.77664740,817843,564175764091.03000000,144174925.76292860,0
2022-09-24,0.00025612,0.00026802,0.00022164,0.00022576,680710486014.65000000,1664063999999,165459768.33243685,456293,322897484215.38000000,78564698.01164488,0
2022-09-25,0.00022579,0.00024117,0.00017940,0.00019657,1035692243741.65000000,1664150399999,224215044.29547867,650637,499317476873.95000000,108326175.94045688,0
2022-09-26,0.00019656,0.00032750,0.00018138,0.00031003,3300046603785.18000000,1664236799999,912475467.17124924,2361844,1681239421748.17000000,464613488.99272325,0
2022-09-27,0.00031006,0.00031302,0.00026503,0.00027766,1242588924573.74000000,1664323199999,355829614.85328920,941329,612731862460.68000000,175594262.24674012,0
2022-09-28,0.00027767,0.00029647,0.00025777,0.00027494,993929636682.14000000,1664409599999,274715315.98256433,771908,493758669285.79000000,136633747.95291162,0
